round,parameter,kind,numel,mean_abs,sigma_mean,sigma_min,sigma_max,snr_mean
197,conv2.mu_kernel,bbb,51200,0.08499520272016525,0.048820611089468,0.03242284432053566,0.07458502799272537,1.7577733993530273
197,conv2.mu_bias,bbb,64,0.3615760803222656,0.04930870980024338,0.03656833618879318,0.06035209074616432,7.4124650955200195
197,fc1.mu_weight,bbb,819200,0.07942395657300949,0.048814836889505386,0.02952762506902218,0.07759173214435577,1.6425678730010986
197,fc1.mu_bias,bbb,512,0.2352040857076645,0.04876185953617096,0.034523855894804,0.06342347711324692,4.827581882476807
197,fc2.mu_weight,bbb,5120,0.06608382612466812,0.04866974428296089,0.03456832841038704,0.07151859998703003,1.3725779056549072
197,fc2.mu_bias,bbb,10,0.32541489601135254,0.04816100746393204,0.04256907105445862,0.053041424602270126,6.878317356109619
198,conv1.mu_kernel,bbb,2400,0.18627670407295227,0.04849926009774208,0.032473087310791016,0.0654156506061554,3.885874032974243
198,conv1.mu_bias,bbb,32,1.0463323593139648,0.04948669672012329,0.04050280526280403,0.06930940598249435,21.297948837280273
198,conv2.mu_kernel,bbb,51200,0.08500610291957855,0.048820581287145615,0.03242284432053566,0.07458502799272537,1.758002758026123
198,conv2.mu_bias,bbb,64,0.36178576946258545,0.04930809140205383,0.03656833618879318,0.060352031141519547,7.417330741882324
198,fc1.mu_weight,bbb,819200,0.07942333817481995,0.04881482943892479,0.02952762506902218,0.07759173214435577,1.642554759979248
198,fc1.mu_bias,bbb,512,0.23542389273643494,0.04876183718442917,0.03452387452125549,0.06342342495918274,4.831968307495117
198,fc2.mu_weight,bbb,5120,0.0660715401172638,0.04866948351264,0.03456796333193779,0.07151900976896286,1.3723646402359009
198,fc2.mu_bias,bbb,10,0.3271409869194031,0.04815857484936714,0.04256648197770119,0.05304056033492088,6.914329528808594
199,conv1.mu_kernel,bbb,2400,0.18650098145008087,0.04849870130419731,0.032472819089889526,0.06541440635919571,3.8905420303344727
199,conv1.mu_bias,bbb,32,1.0467462539672852,0.04948440194129944,0.0405026376247406,0.0693088173866272,21.307588577270508
199,conv2.mu_kernel,bbb,51200,0.0850147232413292,0.048820558935403824,0.03242284432053566,0.07458502799272537,1.7581804990768433
199,conv2.mu_bias,bbb,64,0.36206990480422974,0.049307458102703094,0.03656833991408348,0.06035237014293671,7.423707008361816
199,fc1.mu_weight,bbb,819200,0.07942298799753189,0.04881482943892479,0.02952762506902218,0.07759173214435577,1.642547607421875
199,fc1.mu_bias,bbb,512,0.23562368750572205,0.048761818557977676,0.03452387452125549,0.06342343240976334,4.835973739624023
199,fc2.mu_weight,bbb,5120,0.06606654077768326,0.048669226467609406,0.03456759452819824,0.0715186819434166,1.3722540140151978
199,fc2.mu_bias,bbb,10,0.3276735544204712,0.04815614968538284,0.04256542772054672,0.05303729698061943,6.927094459533691
200,conv1.mu_kernel,bbb,2400,0.18669019639492035,0.04849814251065254,0.03247253596782684,0.06541402637958527,3.894523859024048
200,conv1.mu_bias,bbb,32,1.0473885536193848,0.049481939524412155,0.040501825511455536,0.06930630654096603,21.32098388671875
200,conv2.mu_kernel,bbb,51200,0.08502469211816788,0.048820529133081436,0.03242284432053566,0.07458502799272537,1.758388638496399
200,conv2.mu_bias,bbb,64,0.3622170686721802,0.04930665343999863,0.03656833991408348,0.06035237014293671,7.42676305770874
200,fc1.mu_weight,bbb,819200,0.0794224813580513,0.04881482943892479,0.02952762506902218,0.07759173214435577,1.6425365209579468
200,fc1.mu_bias,bbb,512,0.23586240410804749,0.04876178875565529,0.03452387452125549,0.06342338770627975,4.8407182693481445
200,fc2.mu_weight,bbb,5120,0.06605247408151627,0.04866897314786911,0.034567493945360184,0.07151862978935242,1.3719755411148071
200,fc2.mu_bias,bbb,10,0.3279222846031189,0.04815337434411049,0.042562514543533325,0.05303594097495079,6.932995796203613
201,conv1.mu_kernel,bbb,2400,0.1869170218706131,0.048497602343559265,0.03247173875570297,0.06541389971971512,3.899320125579834
201,conv1.mu_bias,bbb,32,1.0482345819473267,0.04947904124855995,0.04050110653042793,0.06930626183748245,21.339059829711914
201,conv2.mu_kernel,bbb,51200,0.08503440767526627,0.048820506781339645,0.03242284432053566,0.07458502799272537,1.7585943937301636
201,conv2.mu_bias,bbb,64,0.3622373342514038,0.0493059940636158,0.03656833991408348,0.06035218760371208,7.4277544021606445
201,fc1.mu_weight,bbb,819200,0.07942207902669907,0.04881482943892479,0.02952762506902218,0.07759173214435577,1.6425281763076782
201,fc1.mu_bias,bbb,512,0.23605681955814362,0.0487617626786232,0.03452387452125549,0.06342332065105438,4.844627857208252
201,fc2.mu_weight,bbb,5120,0.06602790206670761,0.04866872355341911,0.034567005932331085,0.07151805609464645,1.3714587688446045
201,fc2.mu_bias,bbb,10,0.32812023162841797,0.048152051866054535,0.04256056249141693,0.05303465947508812,6.93826961517334
202,conv1.mu_kernel,bbb,2400,0.18717451393604279,0.04849708080291748,0.03247157856822014,0.06541512161493301,3.904747247695923
202,conv1.mu_bias,bbb,32,1.0487539768218994,0.04947642236948013,0.040498003363609314,0.06930258870124817,21.349811553955078
202,conv2.mu_kernel,bbb,51200,0.08504453301429749,0.048820484429597855,0.03242284432053566,0.07458502799272537,1.7588104009628296
202,conv2.mu_bias,bbb,64,0.3623746335506439,0.04930543899536133,0.03656833991408348,0.0603519082069397,7.430700302124023
202,fc1.mu_weight,bbb,819200,0.07942159473896027,0.04881482571363449,0.02952762506902218,0.07759173214435577,1.6425185203552246
202,fc1.mu_bias,bbb,512,0.23627276718616486,0.04876173660159111,0.034523867070674896,0.06342332065105438,4.848934650421143
202,fc2.mu_weight,bbb,5120,0.06602118909358978,0.04866848140954971,0.03456690534949303,0.07151837646961212,1.371372938156128
202,fc2.mu_bias,bbb,10,0.3286956548690796,0.04814934358000755,0.042560093104839325,0.053030263632535934,6.951145172119141
203,conv1.mu_kernel,bbb,2400,0.18736350536346436,0.04849652945995331,0.032471463084220886,0.06541433930397034,3.908632755279541
203,conv1.mu_bias,bbb,32,1.0488355159759521,0.04947368800640106,0.04049296677112579,0.06929457932710648,21.35066795349121
203,conv2.mu_kernel,bbb,51200,0.08505413681268692,0.048820458352565765,0.03242284432053566,0.07458502799272537,1.7590057849884033
203,conv2.mu_bias,bbb,64,0.36254018545150757,0.04930470883846283,0.03656833618879318,0.060351934283971786,7.433917045593262
203,fc1.mu_weight,bbb,819200,0.07942128926515579,0.048814818263053894,0.02952762506902218,0.07759173214435577,1.6425118446350098
203,fc1.mu_bias,bbb,512,0.23647160828113556,0.04876171052455902,0.03452390804886818,0.06342335790395737,4.852881908416748
203,fc2.mu_weight,bbb,5120,0.06601151078939438,0.04866823926568031,0.03456699848175049,0.07151820510625839,1.3712186813354492
203,fc2.mu_bias,bbb,10,0.32948678731918335,0.04814637452363968,0.042556505650281906,0.05302763730287552,6.968677520751953
204,conv1.mu_kernel,bbb,2400,0.18752853572368622,0.048495981842279434,0.03247140347957611,0.06541313230991364,3.912142753601074
204,conv1.mu_bias,bbb,32,1.050000786781311,0.049471087753772736,0.04049113020300865,0.06929371505975723,21.37572479248047
204,conv2.mu_kernel,bbb,51200,0.08506307750940323,0.04882042855024338,0.03242284432053566,0.07458502799272537,1.7591930627822876
204,conv2.mu_bias,bbb,64,0.36271047592163086,0.04930400848388672,0.03656833991408348,0.060352031141519547,7.437516689300537
204,fc1.mu_weight,bbb,819200,0.07942068576812744,0.048814818263053894,0.02952762506902218,0.07759173214435577,1.6424992084503174
204,fc1.mu_bias,bbb,512,0.23665204644203186,0.04876168817281723,0.03452390059828758,0.06342346221208572,4.856474876403809
204,fc2.mu_weight,bbb,5120,0.06599529832601547,0.04866799712181091,0.03456699848175049,0.07151801139116287,1.3708938360214233
204,fc2.mu_bias,bbb,10,0.33032432198524475,0.048143595457077026,0.04255525395274162,0.05302584543824196,6.98681640625
205,conv1.mu_kernel,bbb,2400,0.1877010315656662,0.048495445400476456,0.03247147798538208,0.06541204452514648,3.915820360183716
205,conv1.mu_bias,bbb,32,1.0505669116973877,0.049468833953142166,0.04048655182123184,0.06929026544094086,21.38655662536621
205,conv2.mu_kernel,bbb,51200,0.08507255464792252,0.04882040619850159,0.03242284432053566,0.07458502799272537,1.7593914270401
205,conv2.mu_bias,bbb,64,0.3629337251186371,0.049303606152534485,0.03656833991408348,0.060351766645908356,7.442429542541504
205,fc1.mu_weight,bbb,819200,0.07942014187574387,0.048814818263053894,0.02952762506902218,0.07759173214435577,1.6424877643585205
205,fc1.mu_bias,bbb,512,0.23685182631015778,0.048761654645204544,0.03452390059828758,0.06342347711324692,4.860483646392822
205,fc2.mu_weight,bbb,5120,0.0659671202301979,0.048667751252651215,0.034566693007946014,0.07151823490858078,1.37029230594635
205,fc2.mu_bias,bbb,10,0.3304141163825989,0.04814029112458229,0.04255381226539612,0.05302075296640396,6.9887189865112305
206,conv1.mu_kernel,bbb,2400,0.18790502846240997,0.048494912683963776,0.03247104585170746,0.06540973484516144,3.9200589656829834
206,conv1.mu_bias,bbb,32,1.0512101650238037,0.04946570843458176,0.04048607870936394,0.06928812712430954,21.40097999572754
206,conv2.mu_kernel,bbb,51200,0.08508238196372986,0.048820387572050095,0.03242284432053566,0.07458502799272537,1.7595973014831543
206,conv2.mu_bias,bbb,64,0.3629845976829529,0.04930294677615166,0.03656833991408348,0.06035163626074791,7.443955898284912
206,fc1.mu_weight,bbb,819200,0.07941988110542297,0.0488148108124733,0.02952762506902218,0.07759173214435577,1.6424826383590698
206,fc1.mu_bias,bbb,512,0.23703256249427795,0.04876163601875305,0.03452387452125549,0.0634235069155693,4.86409330368042
206,fc2.mu_weight,bbb,5120,0.06595515459775925,0.048667509108781815,0.03456654027104378,0.0715186819434166,1.3700543642044067
206,fc2.mu_bias,bbb,10,0.33111292123794556,0.04813676327466965,0.042550455778837204,0.05301642417907715,7.004051208496094
207,conv1.mu_kernel,bbb,2400,0.18813766539096832,0.04849441349506378,0.03247092291712761,0.06540815532207489,3.9248905181884766
207,conv1.mu_bias,bbb,32,1.0508899688720703,0.04946368932723999,0.040483053773641586,0.0692853033542633,21.393634796142578
207,conv2.mu_kernel,bbb,51200,0.08509132266044617,0.048820361495018005,0.03242284432053566,0.07458502799272537,1.7597850561141968
207,conv2.mu_bias,bbb,64,0.3631061911582947,0.04930216819047928,0.03656833991408348,0.06035158410668373,7.446473598480225
207,fc1.mu_weight,bbb,819200,0.07941931486129761,0.0488148108124733,0.02952762506902218,0.07759173214435577,1.6424713134765625
207,fc1.mu_bias,bbb,512,0.23725992441177368,0.04876159876585007,0.03452388197183609,0.06342355161905289,4.868652820587158
207,fc2.mu_weight,bbb,5120,0.06593873351812363,0.04866727069020271,0.0345667265355587,0.0715184211730957,1.3697329759597778
207,fc2.mu_bias,bbb,10,0.33192384243011475,0.048134926706552505,0.04254975914955139,0.053014688193798065,7.021907806396484
208,conv1.mu_kernel,bbb,2400,0.1883024424314499,0.0484938807785511,0.03247095271945,0.06540846079587936,3.928368330001831
208,conv1.mu_bias,bbb,32,1.0518798828125,0.049461789429187775,0.04048074781894684,0.06928297132253647,21.41415786743164
208,conv2.mu_kernel,bbb,51200,0.08510151505470276,0.04882033169269562,0.03242284432053566,0.07458502799272537,1.7599965333938599
208,conv2.mu_bias,bbb,64,0.36329320073127747,0.04930154234170914,0.03656833991408348,0.060351792722940445,7.450312614440918
208,fc1.mu_weight,bbb,819200,0.07941882312297821,0.0488148108124733,0.02952762506902218,0.07759173214435577,1.6424610614776611
208,fc1.mu_bias,bbb,512,0.23746246099472046,0.04876158758997917,0.03452393412590027,0.06342347711324692,4.872653961181641
208,fc2.mu_weight,bbb,5120,0.06594039499759674,0.04866703227162361,0.03456665575504303,0.07151850312948227,1.3697577714920044
208,fc2.mu_bias,bbb,10,0.33260586857795715,0.048132892698049545,0.04254620522260666,0.053013887256383896,7.037099361419678
209,conv1.mu_kernel,bbb,2400,0.18849261105060577,0.048493392765522,0.032470621168613434,0.06540709733963013,3.9322872161865234
209,conv1.mu_bias,bbb,32,1.0524687767028809,0.04945939779281616,0.04047656059265137,0.06928109377622604,21.426616668701172
209,conv2.mu_kernel,bbb,51200,0.08510968089103699,0.04882030934095383,0.03242284432053566,0.07458504289388657,1.7601698637008667
209,conv2.mu_bias,bbb,64,0.36346811056137085,0.04930085688829422,0.03656833991408348,0.060351915657520294,7.454316139221191
209,fc1.mu_weight,bbb,819200,0.07941838353872299,0.0488148108124733,0.02952762506902218,0.07759173214435577,1.6424516439437866
209,fc1.mu_bias,bbb,512,0.23764659464359283,0.04876156523823738,0.034523963928222656,0.06342340260744095,4.876368522644043
209,fc2.mu_weight,bbb,5120,0.06590758264064789,0.04866679385304451,0.03456644341349602,0.07151859253644943,1.3691056966781616
209,fc2.mu_bias,bbb,10,0.3334895074367523,0.048131681978702545,0.04254366457462311,0.05301179364323616,7.056352138519287
210,conv1.mu_kernel,bbb,2400,0.18866989016532898,0.04849284514784813,0.032470449805259705,0.0654071569442749,3.936006784439087
210,conv1.mu_bias,bbb,32,1.0527653694152832,0.04945770651102066,0.04047480225563049,0.06927742063999176,21.432682037353516
210,conv2.mu_kernel,bbb,51200,0.08511927723884583,0.048820286989212036,0.03242284432053566,0.07458504289388657,1.760366678237915
210,conv2.mu_bias,bbb,64,0.363542377948761,0.0493001788854599,0.03656833991408348,0.060351692140102386,7.456031799316406
210,fc1.mu_weight,bbb,819200,0.07941790670156479,0.0488148033618927,0.02952762506902218,0.07759173214435577,1.6424424648284912
210,fc1.mu_bias,bbb,512,0.23784348368644714,0.04876154661178589,0.03452395647764206,0.06342340260744095,4.880302429199219
210,fc2.mu_weight,bbb,5120,0.06589870154857635,0.04866655915975571,0.03456602990627289,0.07151797413825989,1.3689371347427368
210,fc2.mu_bias,bbb,10,0.33395785093307495,0.048129454255104065,0.042540282011032104,0.05300835892558098,7.067213535308838
211,conv1.mu_kernel,bbb,2400,0.1888885349035263,0.04849233105778694,0.03247058764100075,0.06540629267692566,3.940627336502075
211,conv1.mu_bias,bbb,32,1.0534415245056152,0.049455221742391586,0.04047396406531334,0.06927549839019775,21.44710922241211
211,conv2.mu_kernel,bbb,51200,0.08512800186872482,0.048820268362760544,0.03242284432053566,0.07458504289388657,1.7605538368225098
211,conv2.mu_bias,bbb,64,0.3637382984161377,0.04929962381720543,0.03656833991408348,0.060351837426424026,7.460542678833008
211,fc1.mu_weight,bbb,819200,0.07941742241382599,0.0488148033618927,0.02952762506902218,0.07759173214435577,1.6424314975738525
211,fc1.mu_bias,bbb,512,0.23804451525211334,0.048761531710624695,0.03452395647764206,0.06342333555221558,4.8843159675598145
211,fc2.mu_weight,bbb,5120,0.06589589267969131,0.0486663281917572,0.034565482288599014,0.07151788473129272,1.3689038753509521
211,fc2.mu_bias,bbb,10,0.33432528376579285,0.04812702164053917,0.04253881424665451,0.05300421267747879,7.075148105621338
212,conv1.mu_kernel,bbb,2400,0.18904927372932434,0.048491813242435455,0.03247000277042389,0.06540559977293015,3.943988561630249
212,conv1.mu_bias,bbb,32,1.0540379285812378,0.049453288316726685,0.04047352075576782,0.06927317380905151,21.459564208984375
212,conv2.mu_kernel,bbb,51200,0.08513641357421875,0.048820242285728455,0.03242284432053566,0.07458504289388657,1.7607300281524658
212,conv2.mu_bias,bbb,64,0.36395978927612305,0.04929893836379051,0.03656833618879318,0.06035175547003746,7.465330123901367
212,fc1.mu_weight,bbb,819200,0.07941693067550659,0.0488147959113121,0.02952762506902218,0.07759173214435577,1.6424216032028198
212,fc1.mu_bias,bbb,512,0.2382580190896988,0.048761509358882904,0.03452393412590027,0.06342340260744095,4.888599872589111
212,fc2.mu_weight,bbb,5120,0.06589142978191376,0.04866610839962959,0.03456493467092514,0.07151741534471512,1.3688386678695679
212,fc2.mu_bias,bbb,10,0.335151731967926,0.048123959451913834,0.04253502935171127,0.05299893394112587,7.092848777770996
213,conv1.mu_kernel,bbb,2400,0.18921002745628357,0.04849131777882576,0.032470282167196274,0.0654035210609436,3.947373151779175
213,conv1.mu_bias,bbb,32,1.0550155639648438,0.049451231956481934,0.04046867787837982,0.06927137076854706,21.48158073425293
213,conv2.mu_kernel,bbb,51200,0.08514676988124847,0.048820219933986664,0.03242284432053566,0.07458504289388657,1.7609472274780273
213,conv2.mu_bias,bbb,64,0.36410945653915405,0.049298275262117386,0.03656833618879318,0.06035150960087776,7.468423843383789
213,fc1.mu_weight,bbb,819200,0.07941679656505585,0.0488147959113121,0.02952762506902218,0.07759173214435577,1.6424182653427124
213,fc1.mu_bias,bbb,512,0.238399475812912,0.04876147210597992,0.034523941576480865,0.06342340260744095,4.891365051269531
213,fc2.mu_weight,bbb,5120,0.0658954530954361,0.04866586625576019,0.03456499055027962,0.07151705771684647,1.368935227394104
213,fc2.mu_bias,bbb,10,0.335629403591156,0.04812192916870117,0.04253530874848366,0.05299794673919678,7.10424280166626
214,conv1.mu_kernel,bbb,2400,0.1894179731607437,0.04849082976579666,0.03247017040848732,0.06540247797966003,3.951796770095825
214,conv1.mu_bias,bbb,32,1.0552504062652588,0.04944927990436554,0.04046623408794403,0.06927090883255005,21.48611831665039
214,conv2.mu_kernel,bbb,51200,0.08515650779008865,0.04882020130753517,0.03242284432053566,0.07458504289388657,1.761152744293213
