keep_ratio,label,prune_fraction,round,sparse_compression_ratio_mean,sparse_dropped_update_l2_mean,sparse_num_params_sent_mean,sparse_num_params_total_mean,sparse_score_mean_mean,sparse_score_p50_mean,sparse_score_p90_mean,sparse_sent_update_fraction_l2_mean,sparse_sent_update_l2_mean,sparse_threshold_mean
0.25,drop075_keep025,0.75,183,0.2500049130392061,2.8042714969626292,25443.0,101770.0,0.06916551794592933,0.06379123743652279,0.13310608734430734,0.7821399632838324,3.563521283672316,0.10209470795194002
0.25,drop075_keep025,0.75,184,0.2500049130392061,2.70698110616163,25443.0,101770.0,0.06586114788298926,0.06124754436354307,0.12561449271530564,0.7759016166245338,3.376642446513612,0.09750146534386135
0.25,drop075_keep025,0.75,185,0.2500049130392061,2.652848223916781,25443.0,101770.0,0.06371342503261165,0.059684232480299304,0.12057284049813008,0.7717595139900152,3.243612561953684,0.09447118856966687
0.25,drop075_keep025,0.75,186,0.2500049130392061,2.9401897767642255,25443.0,101770.0,0.07209724300681533,0.0654977925021766,0.140323888190963,0.7879421321206159,3.8691971167597163,0.10592423799982731
0.25,drop075_keep025,0.75,187,0.2500049130392061,2.6728410653391483,25443.0,101770.0,0.06337303814090288,0.05938217270064541,0.11997435500467714,0.7715768150252198,3.2742585368118116,0.09394496451578313
0.25,drop075_keep025,0.75,188,0.2500049130392061,2.7643643812512813,25443.0,101770.0,0.06586210578335729,0.06095436509934819,0.12615303601176434,0.7792431918381902,3.4746107350897444,0.09735687535201064
0.25,drop075_keep025,0.75,189,0.2500049130392061,2.713796961458522,25443.0,101770.0,0.0640568202317194,0.05961719048282699,0.12217645783855305,0.7767163270400591,3.3768935740525245,0.09472479699296217
0.25,drop075_keep025,0.75,190,0.2500049130392061,2.670910530794092,25443.0,101770.0,0.062419722356663834,0.058311032330753174,0.11853015803898288,0.7737275672574042,3.2845234276714854,0.09252697754341718
0.25,drop075_keep025,0.75,191,0.2500049130392061,2.7380394844168885,25443.0,101770.0,0.06406974571504913,0.05934925802772949,0.12246725637631113,0.7768151807701584,3.4364067903398214,0.09477716942810986
0.25,drop075_keep025,0.75,192,0.2500049130392061,2.768248210942012,25443.0,101770.0,0.06449726992977671,0.05967364374191752,0.12343672297535521,0.7773520268935055,3.4996577235881143,0.09524571387374045
0.25,drop075_keep025,0.75,193,0.2500049130392061,2.677198199507091,25443.0,101770.0,0.06141412947137301,0.057364235308122326,0.1165384681845954,0.7734917065887258,3.289458082468412,0.0910253049972026
0.25,drop075_keep025,0.75,194,0.2500049130392061,2.660891789174453,25443.0,101770.0,0.060552197204797785,0.05673925547997071,0.11451800219144265,0.7711505341821475,3.2470163814773296,0.08975949122975027
0.25,drop075_keep025,0.75,195,0.2500049130392061,2.856961268904636,25443.0,101770.0,0.06586224706513395,0.06045503675845328,0.12702002397298393,0.7823041730362837,3.665389722513575,0.09708710875777767
